,drug_id,smiles
1604,BRD-A68888262,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
1605,BRD-K25186396,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1
1606,BRD-K96319534,CC(C)(N)Cc1ccccc1
1607,BRD-K56558538,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
1608,BRD-A49370193,CC(N)Cn1ccc2cc(F)c(Cl)cc21
1609,BRD-K93460210,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
1610,BRD-A25576662,CN([N+][O-])C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
1611,BRD-K51476772,CCOc1cc(/C=C(/C#N)C(N)=O)cc(CSc2ccccc2)c1O
1612,BRD-K10065684,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
1613,BRD-K55301415,C[C@]12CC[C@@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]43C)[C@@H]1CC=C2c1cccnc1
1614,BRD-A30435184,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21
1615,BRD-K65285700,Cc1ccc2c(c1)Cc1c(C(=O)NN3CCCCC3)nn(-c3ccc(Cl)cc3Cl)c1-2
1616,BRD-K00673382,NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1
1617,BRD-K16406336,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1
1618,BRD-A63043573,C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21
1619,BRD-K26015241,O=c1onc2cnc3ccccc3n12
1620,BRD-K67298865,NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1
1621,BRD-K54210043,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O
1622,BRD-A07780951,CC(C)NCC(O)c1cc(O)cc(O)c1
1623,BRD-A75479906,CC(N)C12CC3CC(CC(C3)C1)C2
1624,BRD-K40213712,O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1
1625,BRD-K56450366,O=c1cc(-c2ccccc2)oc2cc(O)ccc12
1626,BRD-A66927094,CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl
1627,BRD-K09436313,CCCCC[C@H](O)/C=C/[C@@H]1C(=O)C[C@H](O)[C@H]1C/C=C\CCCC(=O)O
1628,BRD-K30570479,O=C(Nc1ccc(N2C(=O)[C@H]3[C@H]4C=C[C@H](C4)[C@H]3C2=O)c(Cl)c1)c1ccccn1
1629,BRD-K30240666,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
1630,BRD-K70881766,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@@]43C)N2C1
1631,BRD-K45479396,c1ccc(N2CCN(CCCOc3ccc4c(c3)OCO4)CC2)cc1
1632,BRD-K07888196,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1
1633,BRD-K63195589,Cn1cncc1[C@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C
1634,BRD-K99946902,CCCCCCc1ccc(O)cc1O
1635,BRD-K27721098,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1
1636,BRD-K64800655,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C
1637,BRD-A39255369,CCCCC1(C2CCCC2)Cc2cc(OCCCC(=O)O)c(Cl)c(Cl)c2C1=O
1638,BRD-K49865102,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
1639,BRD-A01320529,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
1640,BRD-A90311807,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O
1641,BRD-A39172021,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21
1642,BRD-A48570745,CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](OC3C[C@H](OC)C(O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
1643,BRD-K61250553,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
1644,BRD-K68507560,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
1645,BRD-K81783531,CC1CCC(C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)C2CCC(O)CC2)CC1
1646,BRD-K40656405,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(CC=O)c1O
1647,BRD-K55468218,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
1648,BRD-K90864987,Cl[Co]Cl
1649,BRD-A74667430,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
1650,BRD-K83597974,C#CCN(C)Cc1ccccc1
1651,BRD-M41783010,CC(=O)NCCCS(=O)(=O)O.CC(=O)NCCCS(=O)(=O)O
1652,BRD-K40990712,N=C(N)NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N
1653,BRD-K17743125,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
1654,BRD-A23683907,C1=C(CN2CCOCC2)COc2c1cccc2OCC1CNCCO1
1655,BRD-K11158509,C[C@@H](NC(=O)/C(C#N)=C\c1ccc(O)c(O)c1)c1ccccc1
1656,BRD-K05181463,OC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1
1657,BRD-K67844266,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O
1658,BRD-K37080523,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
1659,BRD-K59273480,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
1660,BRD-K96720755,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@](O)(c3ccccc3Cl)[C@@H]2C(=O)N2CCC[C@H]2C(N)=O)cc1OC
1661,BRD-A39646320,CC1NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(CCCCCC(=O)C2CO2)NC1=O
1662,BRD-A19195498,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
1663,BRD-A23072235,CN(C)CCC(c1ccccc1)c1ccccn1
1664,BRD-K35723520,C[As](C)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O
1665,BRD-K72726508,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
1666,BRD-K53737926,CN(C)CCC=C1c2ccccc2CCc2ccccc21
1667,BRD-A80793822,NC1=NC(=O)C(c2ccccc2)O1
1668,BRD-K34581968,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
1669,BRD-K70401845,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
1670,BRD-K82255054,CC(C)c1cccc(C(C)C)c1O
1671,BRD-K87991767,O=c1ccc2ccc(O)cc2o1
1672,BRD-A71459254,COC1CC(O[C@H]2CC[C@]3(C=O)C4CC[C@]5(C)C(C6=CC(=O)OC6)CC[C@]5(O)C4CC[C@]3(O)C2)OC(C)C1O
1673,BRD-A04327189,CNCC(O)c1ccc(O)cc1
1674,BRD-A80574334,O=C(O)C(=O)C(C(=O)O)C(O)C(=O)O
1675,BRD-A27489425,CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)C3CC12
1676,BRD-K33459542,Cc1ccccc1NC(=N)Nc1ccccc1C
1677,BRD-K48722833,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
1678,BRD-A84702196,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O
1679,BRD-A31195449,COc1cc(Br)c(OC)c2c1C(CN)C2
1680,BRD-K28806945,Ic1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
1681,BRD-K79254416,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
1682,BRD-K05653692,CCCCCCCCCC(=O)N[C@H](CN1CCOCC1)[C@H](O)c1ccccc1
1683,BRD-K65786282,CC(C)(CO)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
1684,BRD-K93918653,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
1685,BRD-K16478699,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
1686,BRD-K20197062,COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@@H](C)CO)C[C@@H]2C)cc1
1687,BRD-A70649075,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
1688,BRD-K88759641,CCCCc1nc2ccn(CC(=O)N(C)C)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
1689,BRD-A08709697,CO[C@H](C)C(O)(C(=O)OCC1=CCN2CC[C@H](O)[C@@H]12)C(C)C
1690,BRD-A39969961,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13
1691,BRD-A64227845,C=CCN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1
1692,BRD-K12932420,CCc1ccc2c(-c3cccc(Cl)c3)nc(=O)n(CC)c2n1
1693,BRD-K60298136,COC(=O)c1csc(C(=O)c2c[nH]c3ccccc23)n1
1694,BRD-K49810818,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
1695,BRD-K02590140,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(CC#CCCCNS(C)(=O)=O)cc1OC2(C)C
1696,BRD-K00675675,O=C(NCCCCN1CCOCC1)c1cc2ccccc2o1
1697,BRD-K47869605,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
1698,BRD-A80775386,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)C(=O)[C@@]1(C(=O)C(C)C)C2=O
1699,BRD-A64479082,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
1700,BRD-K15502390,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
1701,BRD-K89274813,O=C1c2ccccc2C(Cc2ccnc(F)c2)(Cc2ccnc(F)c2)c2ccccc21
1702,BRD-A49906757,C[N+]1([O-])[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
1703,BRD-K11663430,O=C(CCCCCCC(=O)Nc1cccnc1)NO
1704,BRD-K62982419,COc1ccc([C@]2(C#N)CC[C@H](C(=O)O)CC2)cc1OC1CCCC1
1705,BRD-K60274257,CN([N+][O-])c1cc(O)ccc1O
1706,BRD-A17453586,O=C1CC2(CCCC2)CC(=O)N1CCCCNCC1COc2ccccc2O1
1707,BRD-K09668667,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
1708,BRD-K40782193,Cc1cccc(C)c1NC(=O)C[N+](C)(C)C
1709,BRD-K93188295,COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1
1710,BRD-K12120659,N=C(N)c1ccc(N2CCN(C3CCN(CC(=O)O)CC3)CC2)cc1
1711,BRD-K56614220,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
1712,BRD-K42748308,O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc21
1713,BRD-K48923948,CCS(=O)(=O)N[C@@H]1C[C@@]2(C)O[C@]1(C)[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@@H]12
1714,BRD-K55191674,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O
1715,BRD-K11433652,CC(=O)Oc1ccccc1C(=O)O
1716,BRD-K35941380,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
1717,BRD-K63430059,COc1c2occc2cc2ccc(=O)oc12
1718,BRD-A47598013,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
1719,BRD-K64746805,Clc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1
1720,BRD-A10303790,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21
1721,BRD-K31542390,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2
1722,BRD-K57080016,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
1723,BRD-K90259198,NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
1724,BRD-A98299281,Nc1c2c(nc3ccccc13)CCCC2O
1725,BRD-K43978949,O=C1C(c2ccccn2)=[N+]([O-])c2ccccc21
1726,BRD-K31283835,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
1727,BRD-A44780397,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C
1728,BRD-A65550283,CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C
1729,BRD-K17674993,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1730,BRD-A14395271,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
1731,BRD-K42500029,Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12
1732,BRD-K19220233,Fc1cc(-c2ccnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)cc(N2CCOCC2)c1
1733,BRD-K37720887,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3nccnc3c2)n1
1734,BRD-K46142322,CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1
1735,BRD-K37846922,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1
1736,BRD-K35377380,COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O
1737,BRD-A59808129,C/C=C1\C(=O)CC2C3CCC4=CC(=O)CC[C@@]4(C)C3CC[C@@]12C
1738,BRD-K04146668,Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21
1739,BRD-K83636919,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
1740,BRD-K67578145,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1
1741,BRD-A57457122,O=C(Nc1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1)c1ccccn1
1742,BRD-A98702003,CC1(C)C2CC[C@]3(C)C(C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1OC(=O)CCC(=O)O
1743,BRD-K72895815,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O
1744,BRD-K08890269,NC(=O)NN=Cc1ccc(Oc2ccc(F)cc2)cc1
1745,BRD-A37052580,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C
1746,BRD-K41051431,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O
1747,BRD-K78294846,COc1ccc2ccc(=O)oc2c1CC=C(C)C
1748,BRD-K50128260,CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12
1749,BRD-K67439147,Cc1cccc(C=Cc2ccccc2)n1
1750,BRD-K20714604,Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc21
1751,BRD-K60770992,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
1752,BRD-K26134695,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
1753,BRD-A84481105,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
1754,BRD-K25394294,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
1755,BRD-K88358234,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1
1756,BRD-K54095730,O=C(CCCc1ccc(-c2ccccc2F)cc1)Nc1ccc(O)cc1
1757,BRD-K50311478,Cc1ccc(S(=O)(=O)N[C@H](Cc2ccccc2)C(=O)CCl)cc1
1758,BRD-K43468059,CCC[C@H]1CC2=C(C[C@@H](CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O
1759,BRD-K73293050,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1
1760,BRD-A92585442,CCCC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC3(O)CCC(=O)O)C12
1761,BRD-K68620903,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
1762,BRD-M47937986,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1
1763,BRD-K00317371,OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1
1764,BRD-K49372556,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1
1765,BRD-K49481516,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
1766,BRD-K94144010,CN1C(=O)CC[C@H]1c1cccnc1
1767,BRD-K90524085,Clc1cccc(Nc2nnc(-c3ccccc3)c3ccccc23)c1
1768,BRD-K68392338,CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C
1769,BRD-K64606589,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](Cc2cn(OC)c3ccccc23)NC1=O
1770,BRD-K88868628,O=C(O)CI
1771,BRD-K49657628,N#CC(C#N)=Cc1ccc(O)c(O)c1
1772,BRD-A74907996,Oc1ccc(C2COc3cc(O)ccc3C2)cc1
1773,BRD-A55913614,COc1cc(NC(C)CCCN)c2ncccc2c1
1774,BRD-K29905972,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
1775,BRD-K44899736,NCCNC(=O)c1ccc(Cl)cc1
1776,BRD-K62996583,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
1777,BRD-K94649603,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
1778,BRD-K81225797,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12
1779,BRD-K32311154,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O
1780,BRD-K79124250,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
1781,BRD-A06352418,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
1782,BRD-K83144676,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
1783,BRD-K81376179,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC
1784,BRD-A16332958,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
1785,BRD-K45542189,CCN(CC)C(=O)N1CCN(C)CC1
1786,BRD-K26429091,CC(C)=CCCN1CCC(NC(=O)[C@](O)(c2ccccc2)C2CCCC2)CC1
1787,BRD-K85871428,Cc1nc(-c2ccccc2)c(-c2ccncc2)o1
1788,BRD-K74305673,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O
1789,BRD-K99964838,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
1790,BRD-K57179821,C/C=C/C(=O)N(CC)c1ccccc1C
1791,BRD-K07303502,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)C(F)(F)F
1792,BRD-U01690642,CC(=O)N(CC=C(C)CCC=C(C)C)C(CS)C(=O)O
1793,BRD-K91623615,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1
1794,BRD-K82688027,COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC
1795,BRD-K64402243,CC(=O)OCCN1C(=O)c2c(C)nc3ccc(S(=O)(=O)N4CCOCC4)cc3c2C1=O
1796,BRD-K56334280,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O
1797,BRD-K17306061,C[C@@H](O[C@@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
1798,BRD-K95739795,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2
1799,BRD-K62200014,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1
1800,BRD-K02227374,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN
1801,BRD-A04668240,CCOC(OCC)P(=O)(O)CCCNCc1ccc(Cl)c(Cl)c1
1802,BRD-K92413528,O=C1N[C@H](C(=O)O)CS1
1803,BRD-K18618618,CNC(=NC#N)NCCSCc1nc[nH]c1C
1804,BRD-K86727142,CCCCCCCCCCCC1C(=O)C(=O)CC(=O)C1=O
1805,BRD-K59256312,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1
1806,BRD-A92161634,CN1C2CC3C[C@H]1C(O3)C2O
1807,BRD-A75402480,CC(=O)OCC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C
1808,BRD-K79684402,Cc1ncc(CN2CC=C(c3ccccc3)CC2)c(N)n1
1809,BRD-K47192521,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
1810,BRD-K25079130,CC1(C)C=C2C(=[N+]([O-])c3cc4c(cc32)C=CC(C)(C)O4)C(C)(C)C1
1811,BRD-K22385716,O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12
1812,BRD-A99177642,CCN1C[C@]2(C)CC[C@H](OC)[C@@]34C1[C@]1(OCO[C@@]15C[C@H](OC)[C@H]1C[C@]3(O)[C@@H]5[C@H]1OC)[C@@H](OC(C)=O)[C@H]24
1813,BRD-A13122391,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)C1C[C@@H]1O[C@@]13[C@@H]2O
1814,BRD-K38323065,CCOc1ccc(NC(C)=O)cc1
1815,BRD-K36927236,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
1816,BRD-K45296539,COCCNC(=O)COc1ccc(OCCNC[C@@H](O)COc2ccccc2)cc1
1817,BRD-K95202259,C[S+](O)c1ccc(CSc2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1
1818,BRD-K05528470,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
1819,BRD-A48257147,O=C(Nc1ccccc1)C12CC1C(=NO)c1ccccc1O2
1820,BRD-K68246049,CC(=Cc1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C
1821,BRD-K32645441,CCCN(CCC)CCc1c[nH]c2ccc(C(N)=O)cc12
1822,BRD-U82589721,CNC(=O)c1ccc(Nc2cc(Nc3ccccc3S(=O)(=O)C(C)C)c3cc[nH]c3n2)nc1
1823,BRD-K02404261,Cn1c(=O)c2c(ncn2C)n(C)c1=O
1824,BRD-K10974103,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
1825,BRD-K63630713,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
1826,BRD-K67831364,Cc1cc(F)c(Nc2ncnc3cc(OCc4ccccc4)ccc23)cc1O
1827,BRD-K69032158,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)CC
1828,BRD-K21548250,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2
1829,BRD-K60923938,COc1ccc(C(=O)O[C@H]2CC[C@@]3(C)[C@@H]4CC[C@@H]5[C@@]3(C[C@@]3(O)[C@@H]6CN7C[C@@H](C)CC[C@H]7[C@@](C)(O)[C@@]6(O)[C@@H](O)C[C@@]53O)O[C@]24O)cc1OC
1830,BRD-K74761218,O=C(CCCCCCC(=O)N/N=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)NO
1831,BRD-K40919711,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)c1ccccc1OCCOc1ccccc1N(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O
1832,BRD-K09991945,Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1
1833,BRD-K14765469,O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1
1834,BRD-A71657825,O=C(O)CCC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O
1835,BRD-K85015012,COc1ccccc1C1(O)CCN(CCCn2c3ccccc3c3ccccc32)CC1
1836,BRD-K77008974,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1
1837,BRD-K91900765,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl
1838,BRD-K57033106,CN(C)CCN(Cc1ccccc1)c1ccccn1
